Time,Proton_V_nonlin,Proton_Np_nonlin,BX,BY,BZ
2020-01-02T23:55:46.268Z,341.0,17.2,1.62,0.0281,0.903
2020-01-02T23:57:25.511Z,338.0,17.0,1.37,-0.107,0.87
2020-01-02T23:59:04.754Z,338.0,17.7,1.48,-0.131,0.719
2020-01-03T00:02:26.342Z,340.0,17.3,1.46,0.0597,0.501
2020-01-03T00:04:05.585Z,341.0,17.4,1.32,0.167,0.514
2020-01-03T00:05:44.828Z,340.0,18.3,0.953,0.861,0.172
2020-01-03T00:07:24.071Z,343.0,18.0,1.22,0.506,0.168
2020-01-03T00:09:03.314Z,343.0,17.9,1.32,0.424,-0.0485
2020-01-03T00:10:42.557Z,343.0,17.9,1.38,0.152,0.137
2020-01-03T00:12:21.801Z,343.0,17.8,1.33,0.113,0.257
2020-01-03T00:14:01.044Z,342.0,17.9,1.18,0.515,0.199
2020-01-03T00:15:40.287Z,342.0,18.2,1.24,0.222,0.207
2020-01-03T00:17:19.530Z,343.0,18.6,1.56,0.558,0.421
2020-01-03T00:18:58.773Z,343.0,17.8,1.5,0.453,0.771
2020-01-03T00:20:38.017Z,343.0,17.6,1.4,0.548,0.901
2020-01-03T00:22:17.260Z,343.0,17.8,1.42,0.618,0.903
2020-01-03T00:23:56.503Z,343.0,17.4,1.51,0.405,1.06
2020-01-03T00:25:35.746Z,344.0,17.3,1.66,0.785,1.07
2020-01-03T00:27:14.990Z,344.0,17.4,1.52,1.01,0.849
2020-01-03T00:28:51.132Z,345.0,17.1,1.41,1.58,0.0916
2020-01-03T00:30:30.375Z,346.0,17.9,1.48,1.28,0.326
2020-01-03T00:32:09.619Z,346.0,17.5,1.38,1.59,0.232
2020-01-03T00:33:48.862Z,346.0,18.0,1.3,1.87,0.0642
2020-01-03T00:35:28.105Z,347.0,17.9,1.25,1.87,-0.00755
2020-01-03T00:37:07.349Z,347.0,18.0,1.29,1.73,-0.022
2020-01-03T00:38:46.592Z,348.0,18.1,1.19,1.77,0.0106
2020-01-03T00:40:25.835Z,347.0,18.0,1.37,1.7,-0.0726
2020-01-03T00:42:05.079Z,346.0,18.0,1.39,1.73,-0.334
2020-01-03T00:43:47.424Z,346.0,18.0,1.15,1.9,-0.365
2020-01-03T00:45:26.667Z,346.0,18.5,1.22,1.85,-0.478
2020-01-03T00:47:05.911Z,346.0,18.6,1.59,1.55,-0.389
2020-01-03T00:48:45.154Z,345.0,17.5,1.92,1.48,-0.355
2020-01-03T00:50:24.397Z,345.0,18.5,1.9,1.49,-0.497
2020-01-03T00:52:03.641Z,344.0,17.9,1.84,1.52,-0.424
2020-01-03T00:53:42.884Z,342.0,16.4,2.13,1.6,-1.26
2020-01-03T00:55:22.128Z,339.0,16.1,2.42,1.5,-2.04
2020-01-03T00:57:01.371Z,340.0,16.6,2.22,1.34,-2.12
2020-01-03T00:58:40.615Z,341.0,17.2,2.12,1.27,-2.0
2020-01-03T01:00:19.859Z,339.0,16.1,1.92,1.45,-2.72
2020-01-03T01:01:59.102Z,340.0,16.5,1.74,1.37,-1.06
2020-01-03T01:03:38.346Z,345.0,16.2,1.78,1.23,0.28
2020-01-03T01:05:17.589Z,343.0,15.3,2.44,0.844,-1.74
2020-01-03T01:06:56.833Z,343.0,15.9,2.79,1.05,-0.632
2020-01-03T01:08:36.076Z,343.0,15.7,2.71,1.13,0.205
2020-01-03T01:10:12.219Z,341.0,14.0,1.49,1.21,2.08
2020-01-03T01:11:51.462Z,339.0,15.2,1.05,0.897,2.78
2020-01-03T01:13:30.706Z,340.0,15.6,0.987,0.786,2.92
2020-01-03T01:15:09.949Z,337.0,15.9,0.533,0.882,2.92
2020-01-03T01:16:49.193Z,338.0,15.9,0.617,0.965,2.76
2020-01-03T01:18:28.437Z,337.0,15.8,0.785,1.14,2.55
2020-01-03T01:20:07.680Z,336.0,16.0,0.302,2.01,2.13
2020-01-03T01:21:46.924Z,338.0,15.5,0.518,1.8,2.4
2020-01-03T01:23:26.167Z,338.0,16.1,0.253,1.76,2.35
2020-01-03T01:25:05.411Z,337.0,15.4,0.0029,1.94,2.33
2020-01-03T01:26:44.655Z,336.0,14.7,-0.426,1.59,2.45
2020-01-03T01:28:23.898Z,335.0,14.4,-0.693,1.3,2.4
2020-01-03T01:30:03.142Z,335.0,16.3,-0.366,1.28,2.52
2020-01-03T01:31:42.386Z,334.0,14.0,-1.05,0.584,2.2
2020-01-03T01:33:21.629Z,337.0,15.3,0.591,0.456,2.62
2020-01-03T01:35:00.873Z,335.0,15.1,-0.399,0.12,2.39
2020-01-03T01:36:40.117Z,328.0,13.0,-2.18,-0.892,1.39
2020-01-03T01:38:19.360Z,329.0,14.7,-2.98,-0.963,-0.178
2020-01-03T01:39:55.503Z,330.0,14.7,-2.76,-0.88,0.264
2020-01-03T01:41:34.746Z,330.0,14.2,-2.87,-0.94,0.464
2020-01-03T01:43:13.990Z,327.0,14.6,-3.02,-0.826,-0.361
2020-01-03T01:44:53.234Z,328.0,13.5,-3.28,-0.821,-1.0
2020-01-03T01:46:32.477Z,330.0,13.1,-2.99,-0.931,0.665
2020-01-03T01:48:11.721Z,333.0,14.5,-2.4,-0.487,0.567
2020-01-03T01:49:50.965Z,337.0,15.3,-2.21,-0.041,0.26
2020-01-03T01:51:30.209Z,333.0,12.8,-2.07,0.772,0.321
2020-01-03T01:53:09.452Z,338.0,16.3,-1.84,0.341,1.02
2020-01-03T01:54:48.696Z,340.0,14.3,-1.88,0.0342,1.45
2020-01-03T01:56:27.940Z,338.0,14.7,-2.4,0.276,0.163
2020-01-03T01:58:07.183Z,339.0,14.6,-2.31,0.242,0.656
2020-01-03T01:59:46.427Z,338.0,14.8,-2.3,0.0116,0.406
2020-01-03T02:01:25.671Z,335.0,15.2,-1.72,0.0493,-0.0144
2020-01-03T02:03:04.915Z,336.0,15.0,-1.78,-0.189,0.273
2020-01-03T02:04:44.158Z,337.0,15.0,-1.74,-0.587,-0.0105
2020-01-03T02:06:23.402Z,336.0,15.4,-1.39,-0.438,0.379
2020-01-03T02:08:02.646Z,330.0,11.6,-2.01,-0.183,0.117
2020-01-03T02:09:41.890Z,335.0,15.3,-2.07,-0.302,-0.216
2020-01-03T02:11:21.133Z,336.0,15.1,-1.88,-0.739,0.32
2020-01-03T02:14:39.621Z,336.0,14.7,-1.95,0.253,0.237
2020-01-03T02:16:18.865Z,335.0,14.8,-1.85,0.666,-0.0201
2020-01-03T02:17:58.108Z,336.0,14.6,-1.76,1.08,-0.297
2020-01-03T02:19:37.352Z,330.0,11.6,-1.85,0.7,-1.13
2020-01-03T02:21:16.596Z,339.0,14.9,0.828,0.844,0.486
2020-01-03T02:22:55.840Z,338.0,14.7,1.19,0.86,0.688
2020-01-03T02:24:35.083Z,340.0,15.2,0.623,1.07,0.222
2020-01-03T02:26:14.327Z,340.0,14.7,0.664,0.905,-0.0766
2020-01-03T02:27:53.571Z,334.0,13.3,-0.928,0.0788,-1.36
2020-01-03T02:29:32.815Z,332.0,14.7,-1.72,-1.28,-0.834
2020-01-03T02:31:12.058Z,331.0,13.7,-1.4,-1.59,-0.104
2020-01-03T02:32:51.302Z,334.0,14.5,1.39,-0.949,0.701
2020-01-03T02:34:30.546Z,336.0,14.6,1.93,-0.559,0.681
2020-01-03T02:36:09.790Z,337.0,14.7,2.14,-0.489,0.118
2020-01-03T02:37:49.034Z,336.0,14.4,2.1,-0.967,-0.171
2020-01-03T02:39:28.277Z,336.0,14.6,1.88,-1.32,-0.161
2020-01-03T02:41:07.521Z,335.0,14.2,1.73,-1.44,-0.0696
2020-01-03T02:42:46.765Z,333.0,14.6,1.06,-1.3,0.183
2020-01-03T02:44:26.009Z,333.0,11.3,-0.758,0.922,-0.294
2020-01-03T02:46:05.253Z,330.0,14.3,-1.87,2.29,-0.691
2020-01-03T02:47:44.496Z,329.0,13.4,-2.06,2.18,-0.794
2020-01-03T02:49:23.740Z,327.0,13.7,-1.94,1.96,-0.729
2020-01-03T02:51:02.984Z,327.0,15.1,-1.52,1.9,-0.102
2020-01-03T02:52:42.228Z,328.0,13.3,-1.92,1.56,-0.947
2020-01-03T02:54:21.472Z,327.0,15.1,-1.86,1.02,-1.31
2020-01-03T02:56:00.715Z,327.0,14.8,-1.88,1.21,-1.29
2020-01-03T02:57:39.959Z,329.0,14.5,-1.9,1.67,-0.957
2020-01-03T02:59:19.203Z,327.0,15.0,-1.48,1.52,-1.57
2020-01-03T03:00:58.447Z,328.0,15.0,-1.27,2.38,-0.717
2020-01-03T03:02:34.589Z,329.0,14.5,-1.51,3.3,-0.823
2020-01-03T03:04:13.833Z,329.0,12.0,-1.82,3.88,-1.2
2020-01-03T03:05:53.077Z,330.0,12.2,-1.61,3.74,-1.27
2020-01-03T03:07:32.321Z,330.0,12.7,-1.67,3.49,-1.17
2020-01-03T03:09:11.565Z,330.0,13.0,-1.77,3.45,-1.08
2020-01-03T03:10:50.808Z,330.0,13.0,-1.57,3.59,-0.8
2020-01-03T03:12:30.052Z,331.0,13.0,-1.5,3.46,-0.637
2020-01-03T03:14:12.398Z,329.0,14.6,-1.66,2.92,-1.01
2020-01-03T03:15:51.641Z,329.0,14.2,-1.98,2.4,-1.93
2020-01-03T03:17:30.885Z,328.0,13.4,-1.93,2.84,-1.1
2020-01-03T03:19:10.129Z,330.0,14.1,-1.97,2.18,-2.24
2020-01-03T03:20:49.373Z,330.0,13.4,-1.99,2.13,-2.12
2020-01-03T03:22:28.617Z,332.0,13.0,-2.32,2.37,-1.96
2020-01-03T03:24:07.861Z,333.0,13.7,-2.66,2.21,-2.32
2020-01-03T03:25:47.104Z,333.0,14.1,-2.87,1.95,-2.31
2020-01-03T03:27:26.348Z,334.0,14.0,-2.88,1.61,-2.34
2020-01-03T03:29:05.592Z,334.0,14.7,-2.67,1.38,-2.62
2020-01-03T03:30:44.836Z,333.0,15.4,-2.5,0.412,-2.63
2020-01-03T03:32:20.978Z,331.0,14.9,0.128,3.55,-1.82
2020-01-03T03:34:00.222Z,337.0,16.4,0.858,3.65,-1.03
2020-01-03T03:35:39.466Z,337.0,16.1,0.501,4.31,-1.22
2020-01-03T03:38:57.954Z,349.0,14.2,-0.0577,3.88,-2.06
2020-01-03T03:40:34.096Z,337.0,16.5,0.187,4.03,-1.94
2020-01-03T03:42:13.340Z,334.0,16.2,-0.43,3.58,-2.51
2020-01-03T03:43:52.584Z,332.0,16.6,-0.977,3.37,-3.22
2020-01-03T03:45:31.828Z,337.0,17.0,-2.47,2.12,-4.26
2020-01-03T03:47:11.072Z,339.0,17.0,-2.68,1.94,-4.38
2020-01-03T03:48:50.316Z,339.0,17.0,-2.86,1.94,-4.54
2020-01-03T03:50:29.559Z,336.0,15.8,-3.48,1.03,-4.75
2020-01-03T03:52:08.803Z,338.0,16.7,-3.46,1.01,-4.71
2020-01-03T03:53:48.047Z,334.0,17.2,-3.87,0.297,-4.49
2020-01-03T03:55:30.392Z,334.0,17.4,-3.91,0.0908,-4.55
2020-01-03T03:57:09.636Z,335.0,16.6,-3.72,0.447,-5.0
2020-01-03T03:58:48.880Z,338.0,17.4,-2.56,2.05,-4.93
2020-01-03T04:00:28.124Z,342.0,18.0,-1.56,2.4,-4.5
2020-01-03T04:02:07.368Z,340.0,18.1,-2.33,1.51,-4.22
2020-01-03T04:03:46.612Z,340.0,19.8,-3.13,1.29,-3.78
2020-01-03T04:05:25.856Z,341.0,20.1,-3.03,1.46,-3.79
2020-01-03T04:07:05.099Z,341.0,19.9,-3.14,1.61,-3.63
2020-01-03T04:08:44.343Z,341.0,20.5,-3.47,2.12,-3.26
2020-01-03T04:10:23.587Z,341.0,19.8,-3.39,2.11,-3.47
2020-01-03T04:12:02.831Z,340.0,19.7,-3.17,2.29,-3.47
2020-01-03T04:13:38.974Z,336.0,16.6,-3.97,1.88,-3.15
2020-01-03T04:15:18.217Z,338.0,19.2,-2.79,2.52,-3.62
2020-01-03T04:16:57.461Z,341.0,18.4,-0.611,4.33,-4.04
2020-01-03T04:18:36.705Z,341.0,18.6,-1.06,3.85,-4.07
2020-01-03T04:20:15.949Z,341.0,18.8,-0.279,4.36,-4.2
2020-01-03T04:21:52.092Z,342.0,18.4,-0.423,4.59,-4.15
2020-01-03T04:23:31.335Z,342.0,19.3,-0.743,4.57,-3.42
2020-01-03T04:25:10.579Z,342.0,18.0,-0.591,5.3,-3.31
2020-01-03T04:26:49.823Z,343.0,18.2,-0.792,5.08,-3.26
2020-01-03T04:28:29.067Z,342.0,19.4,-0.771,4.63,-3.38
2020-01-03T04:30:08.311Z,342.0,19.3,-0.499,4.79,-3.58
2020-01-03T04:31:47.555Z,341.0,19.2,-0.829,4.35,-4.0
2020-01-03T04:33:26.799Z,340.0,20.4,-0.774,3.69,-4.55
2020-01-03T04:35:06.043Z,342.0,19.6,-0.275,4.12,-4.27
2020-01-03T04:36:45.287Z,342.0,20.7,-0.732,2.9,-4.47
2020-01-03T04:38:24.530Z,342.0,21.5,-0.89,2.23,-4.94
2020-01-03T04:40:03.774Z,345.0,18.1,-1.38,1.89,-5.91
2020-01-03T04:41:43.018Z,343.0,17.3,-1.69,1.36,-6.43
2020-01-03T04:43:22.262Z,345.0,17.0,-1.27,1.87,-6.64
2020-01-03T04:45:01.506Z,345.0,14.9,-1.81,1.6,-7.32
2020-01-03T04:46:40.750Z,344.0,15.0,-1.88,0.941,-7.58
2020-01-03T04:48:19.994Z,339.0,14.3,-1.41,0.39,-7.88
2020-01-03T04:49:59.238Z,340.0,14.1,-2.27,-0.571,-8.0
2020-01-03T04:51:38.481Z,339.0,14.9,-2.85,-1.17,-8.09
2020-01-03T04:53:17.725Z,339.0,14.8,-3.13,-1.76,-8.45
2020-01-03T04:54:56.969Z,340.0,14.8,-3.22,-1.77,-8.61
2020-01-03T04:56:36.213Z,339.0,14.4,-3.36,-2.47,-8.59
2020-01-03T04:58:15.457Z,339.0,13.6,-3.38,-3.2,-8.67
2020-01-03T04:59:54.701Z,339.0,13.1,-3.5,-3.8,-8.62
2020-01-03T05:01:33.945Z,338.0,14.1,-3.48,-4.22,-8.42
2020-01-03T05:03:13.189Z,337.0,14.0,-3.42,-4.51,-8.29
2020-01-03T05:04:52.433Z,337.0,14.3,-3.3,-4.53,-8.34
2020-01-03T05:06:31.677Z,338.0,16.8,-3.19,-4.88,-7.71
2020-01-03T05:08:10.921Z,336.0,16.4,-3.66,-6.1,-7.03
2020-01-03T05:09:50.164Z,336.0,13.9,-3.44,-6.26,-6.59
2020-01-03T05:11:29.408Z,338.0,16.0,-3.56,-7.36,-5.12
2020-01-03T05:13:08.652Z,336.0,15.4,-3.44,-7.69,-4.68
2020-01-03T05:14:47.896Z,341.0,16.3,-3.94,-7.61,-3.96
2020-01-03T05:16:27.140Z,340.0,15.8,-3.18,-7.71,-4.67
2020-01-03T05:18:06.384Z,340.0,15.6,-3.15,-7.57,-4.94
2020-01-03T05:19:45.628Z,338.0,15.9,-2.78,-7.37,-4.99
2020-01-03T05:21:24.872Z,339.0,15.7,-2.3,-6.91,-5.73
2020-01-03T05:23:04.116Z,341.0,14.6,-1.8,-6.43,-6.92
2020-01-03T05:24:43.360Z,337.0,11.5,-2.44,-8.44,-4.83
2020-01-03T05:26:22.603Z,339.0,11.8,-1.99,-8.45,-4.6
2020-01-03T05:28:01.847Z,339.0,13.5,-2.45,-7.72,-5.17
2020-01-03T05:29:41.091Z,340.0,13.8,-2.07,-7.57,-5.46
2020-01-03T05:31:20.335Z,338.0,11.4,-2.26,-8.08,-5.34
2020-01-03T05:32:56.478Z,341.0,11.7,-1.92,-8.12,-5.24
2020-01-03T05:34:35.722Z,343.0,12.2,-1.18,-8.27,-5.12
2020-01-03T05:36:14.966Z,341.0,8.86,-1.65,-8.8,-4.85
2020-01-03T05:37:54.209Z,342.0,13.7,-1.99,-8.11,-4.25
2020-01-03T05:39:33.453Z,343.0,14.0,-2.12,-8.49,-3.68
2020-01-03T05:41:12.697Z,341.0,13.2,-2.12,-8.67,-3.43
2020-01-03T05:42:51.941Z,342.0,14.2,-2.07,-8.57,-3.03
2020-01-03T05:44:31.185Z,341.0,13.4,-1.49,-7.25,-0.289
2020-01-03T05:46:10.429Z,346.0,23.6,-0.841,-5.82,2.16
2020-01-03T05:47:49.673Z,345.0,22.6,-0.212,-5.68,2.37
2020-01-03T05:49:28.917Z,341.0,23.8,-0.562,-5.44,2.49
2020-01-03T05:51:08.161Z,341.0,24.3,-0.636,-5.15,2.57
2020-01-03T05:52:47.405Z,343.0,24.7,-0.662,-5.13,2.56
2020-01-03T05:54:26.649Z,342.0,25.3,-0.564,-4.74,2.74
2020-01-03T05:56:05.893Z,342.0,26.0,-0.773,-4.87,1.01
2020-01-03T05:57:45.136Z,344.0,23.6,-1.16,-5.55,0.248
2020-01-03T05:59:24.380Z,342.0,25.4,-0.906,-5.33,1.52
2020-01-03T06:01:03.624Z,343.0,27.2,-0.623,-4.78,2.52
2020-01-03T06:02:42.868Z,342.0,25.9,0.223,-3.79,4.0
2020-01-03T06:04:22.112Z,343.0,20.2,-0.0474,-5.2,4.21
2020-01-03T06:06:01.356Z,345.0,15.8,-0.13,-5.83,4.83
2020-01-03T06:07:40.600Z,346.0,16.3,0.0561,-6.27,5.2
2020-01-03T06:09:19.844Z,346.0,16.3,0.108,-6.47,5.33
2020-01-03T06:10:55.986Z,345.0,16.0,0.363,-6.37,5.43
2020-01-03T06:12:35.230Z,343.0,16.0,0.604,-5.95,5.82
2020-01-03T06:14:14.474Z,352.0,15.8,-1.89,-6.94,1.59
2020-01-03T06:15:53.718Z,349.0,18.9,-1.71,-6.35,1.2
2020-01-03T06:17:32.962Z,347.0,20.5,-0.849,-6.18,1.09
2020-01-03T06:19:12.206Z,346.0,19.5,-1.06,-6.23,1.68
2020-01-03T06:20:51.450Z,345.0,19.7,-0.272,-6.41,0.131
2020-01-03T06:22:30.694Z,346.0,17.2,-0.196,-7.08,-0.917
2020-01-03T06:24:09.938Z,348.0,17.0,-0.359,-7.45,0.127
2020-01-03T06:25:49.182Z,347.0,16.7,-0.324,-7.47,-0.579
2020-01-03T06:27:28.426Z,345.0,15.6,-0.543,-6.44,-2.95
2020-01-03T06:29:07.670Z,348.0,16.3,-0.312,-5.03,-4.9
2020-01-03T06:30:46.913Z,347.0,15.7,-0.244,-4.5,-6.01
2020-01-03T06:32:26.157Z,346.0,15.1,-0.107,-3.99,-6.73
2020-01-03T06:34:05.401Z,347.0,17.1,-0.178,-3.49,-6.39
2020-01-03T06:35:44.645Z,349.0,16.6,-0.369,-4.84,-5.38
2020-01-03T06:37:23.889Z,349.0,19.6,-0.36,-4.47,-5.02
2020-01-03T06:39:03.133Z,349.0,8.76,-1.18,-3.4,-8.82
2020-01-03T06:40:39.276Z,349.0,7.96,-0.959,-3.89,-8.98
2020-01-03T06:42:18.520Z,350.0,16.8,-0.559,-3.64,-6.38
2020-01-03T06:43:57.764Z,348.0,17.8,-0.67,-3.85,-6.69
2020-01-03T06:45:37.008Z,350.0,11.6,-0.695,-4.8,-7.32
2020-01-03T06:47:16.251Z,349.0,16.3,-0.184,-4.95,-5.0
2020-01-03T06:48:55.495Z,348.0,14.3,-0.0101,-8.21,-2.3
2020-01-03T06:50:34.739Z,347.0,14.5,-0.131,-7.99,-3.14
2020-01-03T06:52:13.983Z,348.0,15.1,-0.461,-7.47,-3.93
2020-01-03T06:53:53.227Z,349.0,15.8,-0.176,-7.02,-4.88
2020-01-03T06:55:32.471Z,349.0,14.2,-0.148,-6.7,-5.47
2020-01-03T06:57:11.715Z,348.0,11.7,0.62,-8.94,-2.04
2020-01-03T06:58:50.959Z,351.0,11.0,0.443,-8.85,-2.72
2020-01-03T07:00:30.203Z,351.0,11.6,0.102,-8.57,-3.47
2020-01-03T07:02:09.447Z,356.0,10.6,-0.574,-7.13,-5.95
2020-01-03T07:03:48.691Z,354.0,9.84,-0.791,-6.02,-7.27
2020-01-03T07:05:27.935Z,354.0,9.22,-0.905,-6.08,-7.45
2020-01-03T07:07:10.280Z,355.0,8.01,-1.33,-5.96,-7.8
2020-01-03T07:08:49.524Z,355.0,7.86,-1.17,-6.37,-7.38
2020-01-03T07:10:28.768Z,354.0,8.6,-1.05,-6.52,-7.16
2020-01-03T07:12:08.012Z,354.0,8.28,-0.776,-6.9,-6.55
2020-01-03T07:13:47.256Z,355.0,8.73,-0.52,-6.89,-6.41
2020-01-03T07:15:26.500Z,355.0,8.65,-0.286,-6.85,-6.41
2020-01-03T07:17:05.744Z,354.0,8.73,-0.253,-6.83,-6.33
2020-01-03T07:18:44.987Z,355.0,8.67,-0.244,-6.54,-6.7
2020-01-03T07:20:24.231Z,356.0,8.53,-1.1,-7.19,-5.7
2020-01-03T07:22:00.374Z,355.0,9.2,-0.929,-7.14,-5.7
2020-01-03T07:23:39.618Z,354.0,9.38,-0.961,-7.15,-5.73
2020-01-03T07:25:18.862Z,354.0,9.09,-1.16,-6.98,-5.77
2020-01-03T07:26:58.106Z,359.0,9.52,-1.73,-6.94,-5.57
2020-01-03T07:28:37.350Z,355.0,8.84,-1.25,-7.16,-5.44
2020-01-03T07:30:16.594Z,353.0,9.51,-0.663,-7.3,-5.51
2020-01-03T07:31:55.838Z,355.0,8.69,-0.585,-7.53,-5.38
2020-01-03T07:33:35.081Z,355.0,8.29,-0.525,-7.52,-5.42
2020-01-03T07:35:14.325Z,355.0,8.66,-0.465,-7.27,-5.67
2020-01-03T07:36:53.569Z,357.0,8.76,-0.223,-7.15,-5.73
2020-01-03T07:38:32.813Z,357.0,9.13,-0.467,-7.26,-5.5
2020-01-03T07:40:12.057Z,357.0,8.67,-0.55,-7.57,-5.06
2020-01-03T07:41:51.301Z,358.0,8.94,-0.641,-6.97,-5.79
2020-01-03T07:43:30.545Z,355.0,9.13,-0.433,-7.1,-5.6
2020-01-03T07:48:31.378Z,358.0,8.36,-0.248,-7.37,-5.32
2020-01-03T07:50:10.622Z,358.0,8.63,-0.0239,-7.1,-5.65
2020-01-03T07:51:49.866Z,359.0,8.64,-0.245,-7.11,-5.59
2020-01-03T07:53:29.110Z,357.0,8.73,-0.556,-6.98,-5.49
2020-01-03T07:55:08.354Z,359.0,9.03,-0.37,-6.63,-5.54
2020-01-03T07:56:47.598Z,358.0,9.41,-0.485,-6.97,-4.96
2020-01-03T07:58:26.842Z,357.0,9.24,-0.613,-6.9,-5.07
2020-01-03T08:00:06.086Z,358.0,9.86,-0.896,-6.53,-5.32
2020-01-03T08:01:45.330Z,359.0,9.75,-0.897,-6.59,-5.01
2020-01-03T08:03:24.574Z,359.0,10.0,-0.775,-7.1,-3.92
2020-01-03T08:05:03.818Z,359.0,10.4,-0.361,-7.11,-3.76
2020-01-03T08:06:43.062Z,359.0,10.3,-0.365,-7.42,-2.91
2020-01-03T08:08:22.305Z,355.0,10.9,0.17,-7.44,-1.14
2020-01-03T08:10:01.549Z,356.0,11.6,0.281,-7.27,1.18
2020-01-03T08:11:40.793Z,355.0,12.1,0.217,-7.26,-0.886
2020-01-03T08:13:20.037Z,361.0,11.3,-0.238,-7.56,-0.13
2020-01-03T08:14:56.180Z,361.0,11.1,0.0428,-7.54,-0.885
2020-01-03T08:16:35.424Z,360.0,11.3,-0.223,-7.3,-2.23
2020-01-03T08:18:14.668Z,361.0,10.7,-0.221,-6.69,-2.89
2020-01-03T08:19:53.912Z,360.0,11.8,0.297,-7.02,1.14
2020-01-03T08:21:33.156Z,364.0,11.3,0.215,-7.09,-0.912
2020-01-03T08:23:12.400Z,357.0,11.8,-0.0798,-6.97,-1.81
2020-01-03T08:24:51.644Z,362.0,11.1,-0.353,-6.66,-2.64
2020-01-03T08:26:30.888Z,366.0,7.52,-0.922,-3.55,-3.56
2020-01-03T08:28:10.131Z,363.0,6.46,-1.43,-1.46,-4.76
2020-01-03T08:29:49.375Z,360.0,8.67,-1.54,-2.27,-4.8
2020-01-03T08:31:28.619Z,359.0,7.38,-1.68,-2.91,-5.36
2020-01-03T08:33:07.863Z,356.0,8.4,-1.38,-3.73,-4.86
2020-01-03T08:34:47.107Z,373.0,5.12,0.0997,-1.55,-0.239
2020-01-03T08:36:26.351Z,363.0,4.11,1.16,1.48,4.5
2020-01-03T08:38:05.595Z,364.0,7.45,1.58,2.24,5.16
2020-01-03T08:39:44.839Z,360.0,7.09,1.47,2.67,4.53
2020-01-03T08:41:24.083Z,362.0,8.28,1.44,2.5,4.49
2020-01-03T08:43:03.327Z,362.0,7.04,1.27,2.54,5.21
2020-01-03T08:44:39.470Z,361.0,8.34,1.03,2.18,5.14
2020-01-03T08:46:18.713Z,364.0,7.65,1.31,2.3,5.77
2020-01-03T08:47:57.957Z,364.0,7.41,1.55,2.04,6.32
2020-01-03T08:49:37.201Z,364.0,7.64,1.44,2.09,6.32
2020-01-03T08:51:16.445Z,365.0,7.45,1.59,2.04,6.33
2020-01-03T08:52:55.689Z,366.0,7.43,1.75,2.12,6.11
2020-01-03T08:54:34.933Z,364.0,6.8,1.77,1.99,6.55
2020-01-03T08:56:14.177Z,366.0,7.32,1.82,1.74,6.58
2020-01-03T08:57:53.421Z,365.0,7.48,1.74,1.85,6.42
2020-01-03T08:59:32.665Z,361.0,7.32,0.643,-0.539,6.51
2020-01-03T09:01:11.909Z,361.0,8.74,0.564,-0.791,6.34
2020-01-03T09:02:51.153Z,360.0,9.03,0.231,-1.18,6.31
2020-01-03T09:04:30.397Z,364.0,7.5,1.52,1.72,5.98
2020-01-03T09:06:09.641Z,363.0,8.11,1.64,2.55,5.84
2020-01-03T09:07:48.885Z,363.0,8.3,1.75,2.28,5.89
2020-01-03T09:09:28.129Z,362.0,6.66,1.8,1.98,6.15
2020-01-03T09:11:07.373Z,368.0,8.66,1.37,2.86,5.26
2020-01-03T09:12:46.617Z,363.0,7.62,1.78,1.71,5.44
2020-01-03T09:14:25.861Z,366.0,7.27,2.26,0.577,5.44
2020-01-03T09:16:05.105Z,367.0,8.71,2.48,-0.732,5.24
2020-01-03T09:17:44.348Z,361.0,5.92,2.45,-1.43,5.61
2020-01-03T09:19:23.592Z,366.0,7.55,2.64,-1.56,5.82
2020-01-03T09:21:02.836Z,362.0,8.11,2.54,-0.469,5.92
2020-01-03T09:22:42.080Z,365.0,8.6,2.53,-0.25,5.51
2020-01-03T09:24:21.324Z,368.0,7.78,2.75,-0.662,5.72
2020-01-03T09:26:00.568Z,372.0,8.26,2.43,0.0471,5.63
2020-01-03T09:27:39.812Z,368.0,7.34,2.32,0.182,5.65
2020-01-03T09:29:19.056Z,369.0,8.46,2.6,0.00606,5.54
2020-01-03T09:30:58.300Z,370.0,8.8,2.5,0.0417,5.58
2020-01-03T09:32:37.544Z,370.0,8.77,2.55,0.218,5.58
2020-01-03T09:34:16.788Z,369.0,8.5,2.75,0.431,5.53
2020-01-03T09:35:56.032Z,369.0,8.84,2.41,-0.393,5.32
2020-01-03T09:37:35.276Z,364.0,8.46,2.97,-2.55,5.19
2020-01-03T09:39:14.520Z,363.0,8.66,2.62,-3.12,4.96
2020-01-03T09:40:53.764Z,360.0,8.55,1.87,-3.91,4.57
2020-01-03T09:42:33.008Z,363.0,7.63,1.76,-3.86,4.48
2020-01-03T09:44:12.252Z,362.0,7.81,1.65,-3.82,5.17
2020-01-03T09:45:51.496Z,361.0,7.86,1.27,-4.15,4.7
2020-01-03T09:47:30.740Z,361.0,7.22,1.97,-3.03,5.36
2020-01-03T09:49:09.984Z,362.0,7.54,2.09,-3.45,5.19
2020-01-03T09:50:49.228Z,362.0,7.77,2.39,-2.84,4.98
2020-01-03T09:52:28.472Z,364.0,8.2,2.83,-2.13,5.09
2020-01-03T09:54:07.715Z,364.0,7.65,2.67,-2.09,5.19
2020-01-03T09:55:46.959Z,364.0,8.68,2.47,-1.93,5.43
